s.no,topic,title,url
1209,SQL,Standard SQL Functions,https://academy.vertabelo.com/course/standard-sql-functions
1210,SQLite,SQLite Tutorial,http://www.sqlitetutorial.net
1211,SQLite,SQLite For Beginners: Learn SQL from Scratch,https://www.eduonix.com/courses/Web-Development/sqlite-for-beginners-learn-sql-from-scratch
1212,SQLite,SQLite 3 Tutorial,https://www.youtube.com/playlist?list=PLGLfVvz_LVvTsslWD1HBQEjBbmAaAF9Xy
1213,SQLite,SqLite Tutorials,http://sqlitetutorials.com
1214,SQLite,SQLite Tutorial,https://www.tutlane.com/tutorial/sqlite
1215,SQL Server,SQL Server 2016 Business Intelligence: Integration Services and Analysis Services,https://www.software-skills-training.com/Courses/ssis-ssas-2016-training-course.htm
1216,SQL,SQL - Full Course for Beginners,https://www.youtube.com/watch?v=HXV3zeQKqGY&t=12839s
1217,SVN,Version Control with Subversion,http://svnbook.red-bean.com/en/1.7/svn-book.html
1218,Symfony,Symfony 3 For Beginners,https://codereviewvideos.com/course/symfony-3-for-beginners
1219,Symfony,Building an App With Symfony 3,https://www.youtube.com/playlist?list=PLillGF-RfqbZg1_XTHyrn9kHVLy-3ZXLt
1220,Symfony,Learn PHP Symfony 4 Hands-On Creating Real World Application,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-symfony-4-hands-on-creating-a-real-world-application
1221,Symfony,Up & Running With Symfony 4,https://www.youtube.com/playlist?list=PLillGF-Rfqba-PQBBEf14-fi6LafvvDYS
1222,Symfony,"Symfony 1.4, la Guía Definitiva",http://librosweb.es/libro/symfony_1_4
1223,TypeScript,TypeScript Quick Start (official docs),https://www.typescriptlang.org/docs/tutorial.html
1224,TypeScript,TypeScript Basics,https://www.youtube.com/watch?v=YPShu0H3RbM&list=PLqq-6Pq4lTTanfgsbnFzfWUhhAz3tIezU
1225,TypeScript,TypeScript Essentials ,https://medium.com/@wittydeveloper/typescript-essentials-b7ae85b0f561
1226,TypeScript,TypeScript Masterclass,https://ultimateangular.com/typescript-masterclass
1227,TypeScript,Pro TypeScript,http://www.apress.com/in/book/9781484232484
1228,Unity,Make a Game - Unity Course,https://www.youtube.com/playlist?list=PLPV2KyIb3jR4u6zeBY77WPj0KuFdmv84g
1229,Unity,Unity Tutorials,https://www.unity3d.com/learn/tutorials/modules
1230,Unity,Unity Tutorials,https://noobtuts.com/unity
1231,Unity,Become a Game Developer/Designer : Complete Master Series,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/become-a-game-designer/
1232,TypeScript,Getting Started with TypeScript,http://blog.teamtreehouse.com/getting-started-typescript
1233,TypeScript,Learn X in Y minutes where X = TypeScript,https://learnxinyminutes.com/docs/typescript/
1234,TypeScript,TypeScript Deep Dive,https://basarat.gitbooks.io/typescript/content/docs/getting-started.html
1235,TypeScript,TypeScript for Angular Developers ,https://www.youtube.com/playlist?list=PLQtNtS-WfRa-BC3yuZdzmAfVC7i5etLWb
1236,Turtle graphics,Python Game Programming Tutorial: SpaceWar,https://www.youtube.com/playlist?list=PLlEgNdBJEO-muprNCDYiKLZ-Kc3-p8thS
1237,Turtle graphics,Simple Tic-Tac-Toe Game in Python (Basic Class Version),https://www.youtube.com/playlist?list=PLlEgNdBJEO-m6o4INllCF1FRMS262A5C_
1238,Turtle graphics,A Simple Python Turtle Graphics Game,https://www.youtube.com/playlist?list=PLlEgNdBJEO-n8FdWb-7f_C4dFC07IY9tb
1239,Symfony,Symfony 2.4: El Libro Oficial,http://librosweb.es/libro/symfony_2_4
1240,Symfony,Introduction to web development with Symfony2,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/introduction-to-web-development-with-symfony2/
1241,TypeScript,TypeScript Tutorials,https://www.youtube.com/watch?v=hADI92zCIvE&list=PLYxzS__5yYQkX-95LHG5EDxPj3tVvVmRd&index=1
1242,Turtle graphics,Python GUI with Tkinter Playlist,https://www.youtube.com/playlist?list=PL6gx4Cwl9DGBwibXFtPtflztSNPGuIB_d
1243,Symfony,The Symfony Book,http://symfony.com/doc/current/book/index.html
1244,Unity,Complete C# Unity Developer 3D - Learn to Code Making Games,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/unitycourse2/
1245,Unity,Introduction to Game Development (Unity and C#),https://www.youtube.com/playlist?list=PLFt_AvWsXl0fnA91TcmkRyhhixX9CO3Lw
1246,Unity,Game Academy Courses: Beginner Guide to Game Development with Unity,https://www.bitdegree.org/course/game-academy
1247,Unity,Formation Complète Développeur de jeu vidéo - UNITY3D,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/unity3d-formation-complete-developpeur-de-jeu-video/
1248,Unity,Jogos 2D para Android com Unity 5 + C# COMPLETO,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/desenvolvimento-de-jogos-2d-para-android-com-unity-5/
1249,Unreal Engine,Creating Games For Beginners Using Unreal Engine 4,https://www.youtube.com/playlist?list=PLL0cLF8gjBpqDdMoeid6Vl5roMl6xJQGC
1250,Unreal Engine,Unreal Engine (Official Tutorials),https://academy.unrealengine.com
1251,Unreal Engine,Unreal Engine 4: How to Develop Your First Two Games,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/unreale4/
1252,Unreal Engine,Unreal Multiplayer Mastery - Online Game Development In C++,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/unrealmultiplayer
1253,Unreal Engine,UE4 Physics Based Tutorials,https://www.youtube.com/playlist?list=PLEp7216xGGII6tRXPfxbPGPec1VWRWDSO
1254,Unreal Engine,Learn C++ in Unreal Engine 4 by Making a Powerful Camera,https://benjamin-bouchet.com/tutorial/unreal-engine-4-cpp-camera/
1255,Unreal Engine,Introduction to the Unreal Engine 4 Editor (v4.7) ,https://www.youtube.com/playlist?list=PLZlv_N0_O1gasd4IcOe9Cx9wHoBB7rxFl
1256,Unreal Engine,Getting Started With Unreal Engine 4,http://www.tomlooman.com/getting-started-with-unreal-engine-4/
1257,Vagrant,Vagrant Essentials : Learn DevOps Using Vagrant,https://www.eduonix.com/courses/Software-Development/vagrant-essentials-learn-devops-using-vagrant
1258,Vagrant, Getting Started With Vagrant,https://www.youtube.com/watch?v=LyIyyFDgO4o
1259,Vagrant,Crash Course on Vagrant,https://sysadmincasts.com/episodes/42-crash-course-on-vagrant-revised
1260,Vagrant,Get VAGRANT UP and Running in No Time,https://scotch.io/tutorials/get-vagrant-up-and-running-in-no-time
1261,Vagrant,Vagrant Quick Start: Virtualized Development Environments,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/vagrant-quick-start
1262,Vagrant, Vagrant Configuration ,https://www.youtube.com/playlist?list=PL2vfKi8eN0j72pmf3IjXhTXMXhm2LYlgz
1263,Vagrant,Up and Running with Vagrant,https://serversforhackers.com/video/up-and-running-with-vagrant
1264,Vim, Learn Vim Progressively,http://yannesposito.com/Scratch/en/blog/Learn-Vim-Progressively/
1265,Vim,Vim Tutorials by Derek Wyatt,http://derekwyatt.org/vim/tutorials/
1266,Vim,Interactive Vim Tutorial,http://www.openvim.com/
1267,Vim,Learn VIM While Playing a Game,https://vim-adventures.com
1268,Vagrant,Vagrant Documentation,http://docs.vagrantup.com/v2/
1269,Vagrant,"Vagrant: What, Why, and How",http://code.tutsplus.com/tutorials/vagrant-what-why-and-how--net-26500
1270,Vagrant,Vagrant Virtualised Dev Environments,http://nefariousdesigns.co.uk/vagrant-virtualised-dev-environments.html
1271,Unity,Master en Programación de Videojuegos con Unity 5 y C#,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/master-programacion-de-videojuegos-con-unity-5-y-csharp/
1272,Vim,Vimcasts,http://vimcasts.org/episodes/archive/
1273,WebAssembly,WebAssembly 101: A Developer's First Steps,https://blog.openbloc.fr/webassembly-first-steps
1274,WebAssembly,A Cartoon Intro to WebAssembly,https://hacks.mozilla.org/category/code-cartoons/a-cartoon-intro-to-webassembly/
1275,WebAssembly,WebAssembly: Accessing C C++ Web Applications,https://www.lynda.com/course-tutorials/WebAssembly-Accessing-C-C-Web-Applications/704156-2.html
1276,WebAssembly,Curso de JavaScript do futuro: WebAssembly básico,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/aprenda-javascript-com-webassembly
1277,WebAssembly,An Introduction to Web Assembly,https://codelabs.developers.google.com/codelabs/web-assembly-intro
1278,WebAssembly,Get Started Using WebAssembly,https://egghead.io/courses/get-started-using-webassembly-wasm
1279,Visual Basic .NET,Visual Basic Fundamentals for Absolute Beginners,https://mva.microsoft.com/en-US/training-courses/visual-basic-fundamentals-for-absolute-beginners-16507
1280,Visual Basic .NET,Visual Basic Tutorial by TheNewBoston,https://www.youtube.com/playlist?list=PLC601DEA22187BBF1
1281,Visual Basic .NET,Visual Basic Tutorial by Derek Banas,https://www.youtube.com/playlist?list=PLGLfVvz_LVvTr9wMK6f9lTzOzSX6a6Pk-
1282,Visual Basic .NET,Introduction to Programming with Visual Basic.Net,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/introtovb/
1283,Visual Basic .NET,A Guide To VB.NET Programming,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learning-visual-basic-net/
1284,Vue.js,Vue JS 2 Tutorial,https://www.youtube.com/playlist?list=PL4cUxeGkcC9gQcYgjhBoeQH7wiAyZNrYa
1285,Vue.js,Build an App with Vue.js,https://scotch.io/tutorials/build-an-app-with-vue-js-a-lightweight-alternative-to-angularjs
1286,Vue.js,Intro to Vue.js,https://www.vuemastery.com/courses/intro-to-vue-js/vue-instance
1287,Vue.js,The Vue.js Master Class,https://vueschool.io/courses/the-vuejs-master-class
1288,Vue.js,Vue.js 2 - Getting Started,https://www.youtube.com/playlist?list=PL55RiY5tL51p-YU-Uw90qQH419BM4Iz07
1289,Vim,Vim Config,http://vimconfig.com/
1290,Vim,Practical Vim: Edit Text at the Speed of Thought,https://www.amazon.com/Practical-Vim-Edit-Speed-Thought/dp/1680501275/?tag=hackr-20
1291,Vim,"Introduction to Bash, VIM & Regex",https://frontendmasters.com/courses/bash-vim-regex/
1292,Vim,Scripting the Vim Editor,https://www.ibm.com/developerworks/library/l-vim-script-1/index.html
1293,Vim,Vim Book,http://www.truth.sk/vim/vimbook-OPL.pdf
1294,WebGL,WebGL Fundamentals,http://webglfundamentals.org/
1295,WebGL,WebGL - Mozilla Developer Network,https://developer.mozilla.org/en-US/docs/Web/WebGL
1296,WebGL,An Introduction to WebGL,https://dev.opera.com/articles/introduction-to-webgl-part-1/
1297,WebGL,Introduction to Computer Graphics,http://math.hws.edu/graphicsbook/index.html
1298,WebGL,Introduction to Computer Graphics,http://www.cs.uregina.ca/Links/class-info/315
1299,Vue.js,Vue.js 2.0 Fundamentals,https://www.youtube.com/playlist?list=PLwAKR305CRO_1yAao-8aZiQnBqJeyng4O
1300,Vue.js, Evan You - Modern Frontend with Vue.js - Laracon EU 2016,https://www.youtube.com/watch?v=D_z-RAweP1k
1301,Vue.js,Vue + Vuex — Getting started,https://medium.com/wdstack/vue-vuex-getting-started-f78c03d9f65
1302,Vue.js,Advanced Vue Component Design,https://adamwathan.me/advanced-vue-component-design
1303,Vue.js,Learn Vue 2: Step By Step,https://laracasts.com/series/learn-vue-2-step-by-step
1304,Vue.js,Getting Started with Vue.js,https://vuejs.org/guide/
1305,WebAssembly,Learn WebAssembly,https://www.packtpub.com/web-development/learn-webassembly
1306,WebAssembly,WebAssembly in Action,https://www.manning.com/books/webassembly-in-action?a_aid=hackrio
1307,Visual Basic .NET,LINQ Tutorial,https://www.tutlane.com/tutorial/linq
1308,WordPress,WordPress Lessons,https://codex.wordpress.org/Getting_Started_with_WordPress
1309,WordPress,Wordpress for Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/wordpress-for-beginners-course/
1310,WordPress,A Beginner’s Guide To Creating A WordPress Website,https://www.smashingmagazine.com/2016/02/beginners-guide-creating-wordpress-website/
1311,WordPress,Developing a WordPress Theme from Scratch,https://www.taniarascia.com/developing-a-wordpress-theme-from-scratch/
1312,WordPress,Wordpress Child Themes,https://codex.wordpress.org/Child_Themes
1313,WordPress,WordPress Plugin Developer Handbook (official docs),https://developer.wordpress.org/plugins/
1314,Webpack,Webpack 2: The Complete Developer's Guide,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/webpack-2-the-complete-developers-guide/
1315,Webpack,Introduction to Webpack,http://webpack.github.io/docs/tutorials/getting-started/
1316,Webpack,Webpack 4: Beyond the Basics,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/webpack-beyond-the-basics/learn/v4
1317,Webpack,Webpack with React: An in-depth Tutorial,https://medium.freecodecamp.org/learn-webpack-for-react-a36d4cac5060
1318,Webpack,Learn Webpack 2 from Scratch,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-webpack-2-from-scratch/
1319,Webpack,Using Webpack for Production JavaScript Applications,https://egghead.io/courses/using-webpack-for-production-javascript-applications
1320,Webpack,Webpack 2 Deep Dive,https://frontendmasters.com/courses/webpack/
1321,Webpack,Webpack: An Introduction,https://angular.io/docs/ts/latest/guide/webpack.html
1322,Webpack,Learn Webpack,http://survivejs.com/webpack/introduction/
1323,Website Performance,Web Performance in Action,https://www.manning.com/books/web-performance-in-action?a_aid=hackrio
1324,Website Performance,Optimizing Performance - Google Developers,https://developers.google.com/web/fundamentals/performance/
1325,Website Performance,PageSpeed Insights Rules,https://developers.google.com/speed/docs/insights/rules
1326,Website Performance,14 Rules for Faster-Loading Web Sites,http://stevesouders.com/hpws/rules.php
1327,Website Performance, Make the Web Faster,https://developers.google.com/speed/
1328,Windows Server Administration,Windows Server 2012 System Administration,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/systems-administration-101-active-directory/
1329,Windows Server Administration,Introduction to Server Administration,https://www.simpliv.com/windowsserver/introduction-to-server-administration
1330,Windows Server Administration,Microsoft Windows Server 2016 Training for Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/windows-server-2016
1331,Webpack,The Comprehensive Webpack Learning Resource,https://webpack.academy/
1332,Webpack,Webpack Official Documentation,https://webpack.js.org/configuration/
1333,WebGL,WebGL2 Fundamentals,https://webgl2fundamentals.org/
1334,WebGL,Learning WebGL,http://learningwebgl.com/blog/?page_id=1217
1335,Windows Server Administration, Windows Server Administration Fundamentals,http://www.microsoftvirtualacademy.com/training-courses/windows-server-administration-fundamentals
1336,WordPress,Speed up Your WordPress Site,https://kinsta.com/learn/speed-up-wordpress
1337,WordPress,WordPress for Beginners,https://www.youtube.com/playlist?list=PLfOXCtnURNbZjLUyU_Isp39VdAjqEctNw
1338,WordPress,The Complete WordPress Website Business Course,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/the-complete-wordpress-website-business-course/
1339,WordPress,Learn SEO for WordPress Websites from Scratch,https://www.eduonix.com/courses/Wordpress-Development/Learn-SEO-for-WordPress-Websites-from-Scratch
1340,WordPress,Learn Complete WordPress Security from Scratch,https://www.eduonix.com/courses/Wordpress-Development/Learn-Complete-WordPress-Security-from-Scratch
1341,Xamarin,Xamarin Forms: Build Native Cross-platform Apps with C#,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/xamarin-forms-course/
1342,Xamarin,Xamarin for Absolute Beginners,https://mva.microsoft.com/en-us/training-courses/xamarin-for-absolute-beginners-16182
1343,Xamarin,Xamarin for Absolute Beginners,https://www.youtube.com/playlist?list=PLsrZV8shpwjN_z6f44P4gXO2L5CoBVFba
1344,Xamarin,Xamarin Android Tutorials,https://www.youtube.com/playlist?list=PLCuRg51-gw5VqYchUekCqxUS9hEZkDf6l
1345,Xamarin,Xamarin Android Tutorial - Beginners,https://www.youtube.com/playlist?list=PLaoF-xhnnrRVglZztNl99ih76fvBOLMe8
1346,Xamarin,Xamarin Android Tutorial - Advanced,https://www.youtube.com/playlist?list=PLaoF-xhnnrRV92Y9HlqqutcwwRYm1LjP7
1347,Xamarin,Xamarin Cross-Platform Mobile Application Development,https://www.software-skills-training.com/Courses/xamarin-mobile-app-training-course.htm
1348,Xamarin,Learn Xamarin,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-xamarin-by-creating-real-cross-platform-apps/
1349,Yii,Yii2 Lessons,https://www.youtube.com/playlist?list=PLRd0zhQj3CBmusDbBzFgg3H20VxLx2mkF
1350,Yii,Beginning Yii 2.0,https://www.youtube.com/playlist?list=PLMyGpiUTm106xkNQh9WeMsa-LXjanaLUm
